F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-139.22,35639.01,3,Rest,-10446.14,112.51,22.5,15.06,Very low,35.85,809.88,-9.35,-0.58,-30.54,2176.48,757.71,2643.58,-21243.18,-16.92,4.74,16.74,-49.11,-30814.4,-12014.04,63.49,6,99.24,-607.83,-4435.62,15.61,-44.5,-104.21,-2087.14,14.12,258.74,9.85,395.25
-112.61,35831.52,3,Rest,-12597.35,573.69,26.44,16.41,High,161.4,2258.31,-9.09,0.34,196.98,1376.76,41.01,1964.36,-14600.46,-42.6,10.92,240.57,-92.73,-12733.02,-850.98,28.17,8,-462.33,-565.2,-2543.07,18.62,-131.94,-86.17,-1287.32,2.54,-34.28,2.59,617.96
-9.06,17367.48,12,UK,-13014.6,748.87,77.9,19.08,High,137.91,1376.85,-9.29,4.88,92.46,1804.66,-367.8,2453.25,-18234.24,-38.01,5,377.58,-70.71,-12266.2,-5245.74,123.25,6,-677.28,-619.53,-5300.52,18.19,-65.48,-58.61,-1884.46,1.4,333.54,4.82,761.43
-30.64,32643.18,15,Europe,-8742.17,514.02,-54.56,13.59,Very high,-25.59,1976.67,-11.69,-8.08,279.03,2460.48,-475.2,2523.86,-16885.58,-23.79,19.52,344.91,-57.75,-12372.16,-10124.46,66.28,12,143.49,-660.36,-5774.85,16.23,-48.92,-83.07,-2438.64,2.18,152.04,14.33,-1418.16
-53.68,31060.14,9,Europe,-10783.78,461.77,97,16.43,Very high,54.06,1187.73,-7.48,2.06,149.52,1473.54,566.82,2832.61,-3888.74,-27.99,6.88,261.45,-72.21,-7752.76,-8343.42,-25.77,14,-453.34,-559.74,-3804.15,13.08,6.4,-46.97,-2089.1,0.1,201.16,3.18,226.84
-69.29,6641.61,18,Europe,-11371.14,265.44,-14.04,7.69,Medium,26.97,388.2,-15.15,-4.56,49.77,1752.7,436.29,2262.63,-9306,-31.71,5.96,347.37,-66,-18831.88,-11529.12,46.13,8,-331.42,-652.26,-3400.35,21.12,-58.82,-96.05,-1890.86,226.88,220.58,10.34,-835.42
-91.1,15444.48,9,UK,-6789.37,64.92,-39.4,10.15,High,15.48,636.24,-9.8,-14.84,94.89,2479.6,730.41,2364.8,-15967.54,-26.55,6.8,944.85,-73.32,-22509.28,2838.21,-23.4,2,-463.81,-438.36,-4806.72,18.45,-38.44,-74.54,-1810.32,430.42,230.46,4.71,3770.53
-22.06,18278.4,12,UK,-13055.76,653.25,67.5,8.75,Very low,126.63,1450.5,-8.11,-15.54,294.75,1272.06,1182.72,2339.5,-15322.8,-33.54,6.28,277.35,-69.45,-22230.16,-2467.02,32.9,0,-264.75,-666.03,-3223.5,11.79,72.46,-113.29,-2298.94,0.02,23.94,3.63,370.75
-1.27,27556.68,9,USA,-9596.68,-111.82,85.52,4.05,Low,41.43,3087.93,-7.1,-9.16,201.63,2103.34,657.03,1027.48,-12109.24,-32.13,6.84,328.71,-70.11,-6839.56,-8512.86,-2.64,4,-290.06,-591.66,-3345.12,15.16,-161.42,-119.2,-1571.2,0.08,135.06,0.7,323.67
-47.97,16596.75,12,UK,-8197.3,280.93,27.46,16.64,Very high,161.91,302.55,-16.43,-15.78,231.24,2302.4,2004.6,2337.02,-15435.36,-33.15,5.44,439.05,-61.83,39.46,2450.88,39.1,10,-23.2,-660.96,-4011.57,14.72,86.94,-71.48,-2127.02,3.06,110.4,9.08,-86.39
-170.7,34062.09,15,Rest,-9362.28,113.88,152.42,7.21,High,43.56,2523.45,-4.27,-15.44,227.34,1285.42,464.73,3176.75,-3544.56,-27.9,6.7,318.75,-65.79,-16247.64,-7152.12,75.44,6,-387.43,-1046.34,-4105.62,12.97,-20.6,-179.74,-1681.8,0.08,195.88,2,212.37
-89.67,25090.89,15,Rest,-5054.54,89.83,64.94,7.53,High,69.69,-103.47,-8.03,3.22,77.04,2297.86,26.31,1873.53,-19273.58,-31.83,13.9,347.64,-79.35,-27305.42,-13179.51,112.76,8,-563.44,-619.2,-3189.69,14.51,-12.62,-28.51,-2581.96,0.14,108.54,5.11,461.04
-44.97,34634.43,21,UK,-7849.86,43.89,86.82,15.01,Low,127.02,361.29,-7.69,3.92,42.96,1748.64,1265.79,2722.3,-21887.34,-33.21,4.88,306.72,-70.65,-11486.1,-1623.06,46.36,8,-674.42,-545.04,-954.15,16.96,36.38,-83.59,-1683.08,418.44,332.52,5.25,22.32
-92.1,22373.22,9,Rest,-11619.16,447.04,-43.96,14.98,High,-62.97,295.14,-3.43,5.02,123.84,2156.56,-1696.47,2603.37,-15464.88,-25.74,2.68,334.95,-84.03,-20383.08,-4071.48,112.77,6,-30.98,-641.61,-3661.74,21.09,6.3,-78.88,-2850.58,7.26,273.1,3.23,1523.29
-116.11,23757.99,6,Europe,-9173.29,17.3,-0.44,14.4,Medium,94.38,1848.84,-12.65,-1.6,122.67,1189.34,-569.67,2292.06,-14200.98,-35.07,8.64,450.78,-78.72,-24964.02,8172.66,57.44,4,-379.23,-626.04,-4913.46,26.4,-139.4,-74.78,-2072.22,32.58,133.6,3.87,2783.21
-79.02,1372.65,12,USA,-9743.27,-85.64,3.48,15.59,Medium,118.23,883.32,-11.47,26.94,224.55,2642.68,763.26,2518.71,-33517.12,-34.17,5.74,350.04,-69.93,-21450.36,-7110.21,25.21,10,-470.42,-627.3,-3770.79,13.37,-13.06,-109.64,-1364.84,11.22,210.88,3.06,910.77
-70.56,18532.8,9,UK,-10899.65,-34.86,-108.64,20.49,Low,11.76,1845,-11.93,1.36,1.98,2064.68,278.43,1995.96,-16658.12,-14.46,4.36,327,-66.36,-6282.52,-11580.9,42.42,10,-223.91,-904.74,-4877.04,14.79,-36.24,-32.79,-1419.24,4.54,137.04,6.04,-115.32
-85.86,27117.48,9,UK,-6672.43,112.76,-21.7,8.14,Low,116.55,1226.07,-10.12,-8.3,149.31,1347.22,1525.38,2310.91,-19701.16,-30.81,11.02,178.2,-68.55,-18296.26,-4898.25,38.04,10,-57.48,-629.97,-4684.47,16.04,-39.78,-76,-2275.74,36.98,216.72,4.76,1910.38
-48.17,6534,12,Rest,-17298.67,235.17,-44.6,14.96,Low,37.95,2525.31,-7.57,-15.8,236.31,1609.28,1011.6,2472.73,-17138.5,-46.2,15.84,374.37,-49.08,-19712.94,-4943.58,20.16,12,-248.2,-294.15,-1851.75,19.48,-6.76,-111.41,-2005.28,0.06,337.02,2.79,39.77
-95.31,31691.82,21,Rest,-11644.09,193.53,56.18,11.88,Medium,-1.95,939.06,-11.38,5.36,84.54,1769.76,2110.59,2784.78,-15025.36,-29.01,5.28,378.27,-86.76,-14743.14,934.53,-48.41,10,303.29,-620.58,-3931.71,16.61,-25.46,-108.28,-1707.64,0.12,168.14,4.78,-171.98
-55.42,13357.65,6,Europe,-15219.63,263.44,142.7,26.86,Very high,67.17,2564.58,-11.14,9.14,77.07,2364.6,-207.99,2385.61,-17347.74,-21.57,6.12,326.76,-59.79,-28118.92,-26820.24,23.08,6,130.54,-691.05,-710.85,18.32,-134.58,-101.64,-1806.96,0.06,191.94,2.27,2658.13
-15.01,28204.02,12,Europe,-13903.9,248.41,22.34,18.87,Very high,159.39,936.09,-10.57,3.3,226.26,1737.04,387.51,2286.15,-14917.66,-21.42,16.48,408.03,-107.64,-14077.62,-18196.08,40.09,8,-222.73,-671.43,-4533.21,18.19,-8.32,-117.12,-2165.76,19.5,289.58,3.38,2433.46
-147.84,16910.04,15,Europe,-10692.49,464.17,0.32,17.84,Very high,-43.77,2602.65,-9.5,-0.8,211.65,1987.38,464.4,2649.15,-18250.98,-39.99,4.84,221.34,-75.09,-14551,-1298.34,34.61,6,-443.12,-525.09,-3742.35,11.12,-138.74,-88.93,-2412.9,0.08,203.1,4.28,920.68
-72.29,29432.94,6,Europe,-9247.4,668.8,63.36,17.71,Medium,12.18,1244.01,-20.26,-6.4,156.33,729.94,834.84,3060.63,-16457.96,-37.05,4.08,353.52,-56.46,-11370.76,-12075.33,48.36,16,-620.57,-619.29,-6358.53,19.2,80.04,-113.72,-2661.68,0.8,194.14,4.44,589.02
-64.22,12912.21,3,Europe,-10073.04,74.96,1.06,12.41,Medium,-4.2,2321.88,-7.76,8.54,221.13,1613.2,1402.65,2593.97,-23148.7,-13.35,19.84,269.52,-72.99,-28666.32,15382.5,40.89,6,-255.62,-542.16,-3895.98,20.91,42.12,-96.28,-2379.34,7,385.16,4.44,2817.45
-147.13,23727.81,9,USA,-8302.25,400,30.16,7.85,Low,223.35,1814.76,-15.53,-7.48,290.16,2353.54,1630.86,2268.07,-24737.54,-39.48,22.56,131.37,-74.73,-15907.04,2018.94,68.51,12,-632.06,-591.9,-4170.54,18.54,-12.4,-67.05,-3163.08,98.82,206.3,3.79,1794.8
-54.2,15129.57,9,Rest,-9768.56,737.26,-8.36,18.58,High,-117.78,2283.21,1.48,1.54,41.82,1733.82,2367.33,2694.36,-12395.54,-32.64,13.32,297.06,-75.9,-12223.32,-6359.19,31.89,6,-377.62,-586.32,-5219.76,17.08,-26.8,-62.62,-2601.02,12.48,167.32,5.92,735.08
-46.42,5360.28,9,Europe,-5852.57,282.37,59.22,14.18,Low,45.12,521.58,-15.84,3.54,163.65,3471.32,1863.15,2682.03,-16451.54,-26.1,4.72,165,-78.21,-13048.72,-9776.1,22.1,8,-233.46,-604.38,-4454.97,19.45,-32.3,-124.74,-2805.52,6.06,193.78,2.34,2523.35
-73.67,23145.63,15,Rest,-5823.99,754.43,-40.5,5.94,Very low,-74.34,2872.26,-4.2,3.36,53.7,2511,1604.58,2549.47,-8945.24,-23.19,6.82,259.02,-64.89,-27714.48,-5885.22,41.45,12,-329.4,-446.85,-4314.84,17.98,-13.9,-77.08,-1148.12,5.84,157.38,3.75,23.33
-114.81,28462.47,15,USA,-7748.38,405.2,-72.94,11.48,Very low,104.61,1249.17,-12.47,-16.36,119.28,1469.06,-858.12,2216.91,-22619.62,-42.9,8.36,422.97,-70.17,-12361.06,18972.87,27.37,4,-278.58,-761.58,-6005.88,19.5,18.4,-72.25,-2905.04,2.78,305.22,3.18,786.39
-32.61,30287.67,15,USA,-6699.41,409.16,-18.58,11.29,Very low,-49.17,1335.75,-15.69,-28.18,58.08,2286.88,2112.24,2631.71,-16639.56,-36.33,11.58,226.95,-70.05,-24547.1,15480.12,16.21,6,-75.61,-651.27,-3735.66,16.66,-160.6,-69,-2739.72,96.52,106,3.45,1624.77
-5.07,19946.76,12,UK,-6055.74,200.43,68.14,16.91,Low,64.53,1829.22,-12.5,23.44,241.32,3156.28,-633.45,2433.88,-20717.1,-20.22,3.52,381.06,-92.52,-18145.78,-9615.06,25.87,12,-215.57,-736.71,-4430.43,17.96,-21.68,-115.13,-2252.42,0.36,210.78,4.15,290.36
-103.72,23152.02,6,UK,-7958.21,27.82,37.38,11.39,Very high,90.12,1225.5,-9.26,-6.84,56.46,856.36,-1106.82,2436.44,-5830.92,-30.42,7.36,428.4,-67.26,-10363.54,2258.73,42.54,10,-28.69,-798,-5235.96,9.7,-144.26,-71.66,-2052.38,0.2,189.76,1.99,2462.89
-37.53,9247.95,12,USA,-2568.13,548.94,52.72,10.68,Very low,134.85,1821.48,-10.37,-6.4,297.48,2118.72,575.91,2525.42,-28331.74,-29.61,10.4,305.91,-64.8,-23031.1,-3157.2,37.68,16,50.74,-491.16,-4322.82,26.8,-70.14,-101.13,-2179.94,3.66,174.48,3.71,304.97
-71.36,35369.16,18,Rest,-11633.64,610.5,119.1,13.01,Medium,102.03,1814.67,-14.83,-3.2,213.27,1867.7,728.13,1937.29,-17091.56,-23.07,2.8,532.77,-80.28,-10187.58,12857.13,33.47,8,-298.18,-603.45,-4219.17,12.27,3.9,-87.91,-2180.92,8.56,165.88,0.98,487.89
-72.53,26123.91,12,Rest,-6827.6,999.79,69.9,15.94,Low,81.9,1145.55,-10.28,-2.82,242.73,2142.08,-335.52,1999.68,-7050.48,-23.82,7.14,73.29,-70.95,-17256.92,4936.26,-6.39,8,420.02,-515.91,1336.2,10.8,-67.4,-114.69,-1985.6,0.04,182.32,7.53,-152.52
-26.45,16025.73,21,USA,-8975.56,71.95,95.18,15.55,Very low,39.27,1682.79,-10.33,5.08,226.98,1207.96,1973.46,2329.06,-12647.26,-40.53,8.46,365.19,-65.13,-21142.22,-111.51,67.85,6,-560.73,-708.39,-4216.68,10.85,-3.28,-95.53,-2178.5,0.9,168.86,3.35,-108.45
-52.35,20255.97,15,USA,-9000.15,-173.22,86.3,13.15,Medium,43.2,1500,-12.15,12.42,113.4,1365.26,321.81,2749.02,-8100.18,-27.66,4.66,738.21,-52.29,-21448.78,512.22,36.31,18,89.91,-593.19,-4731.81,16.64,-81.1,-126.18,-2227.2,3.08,211.28,2.32,670.35
-116.49,14721.12,9,Europe,-11473.85,391.58,19.88,16.31,Medium,177.45,852.9,-10.5,4.78,153.03,1848.9,1360.98,1914.84,-20891.2,-44.4,3.9,413.55,-67.77,-9627.14,4453.17,30.47,8,-127.94,-641.28,-3241.02,10.98,-62.76,-29.42,-2769.66,13.06,210.9,2.2,2596.74
-61.23,14643.36,18,Europe,-11411.77,-95.49,-34.02,13.5,Low,100.23,725.97,-10.79,-1.86,156.69,1707.94,438.87,1858.67,-25947.42,-27,0.98,243.51,-57.51,-14449.9,3317.22,64.51,4,-1.96,-658.92,-5344.47,22.22,88.04,-99.3,-2189.08,0.06,211.16,5.13,-1133.2
-58.61,19184.16,12,UK,-1980.75,407.08,-83.06,8.54,Very high,10.17,1918.53,-13.11,0.22,318.03,1384.48,-1776.87,2449.56,-9575.34,-30.21,11.08,436.32,-69.72,-13652.68,4321.62,48.01,6,205.29,-352.95,-4917.12,17.24,-15.18,-77.92,-1919.52,17.68,190.9,8.44,698.67
-59.4,38271.09,12,Rest,-11251.23,-220.76,-57.08,16.14,Very low,153.75,2369.85,-9.86,9.2,125.34,1626.72,1254.27,1979.79,-18058.9,-31.56,9.34,373.08,-44.76,-6360.92,12877.17,8.67,4,-264.25,-639.78,-3275.55,15.25,-86.68,-118.28,-1308.64,103.6,174.36,6.14,-42.05
-134.49,4746.03,15,Europe,-6125.28,361.27,65.46,11.7,Medium,153.15,17.49,-13.91,3.32,16.89,2264.42,1587.15,2290.73,-11948.48,-45.15,20.24,412.41,-64.11,-27665.92,-18322.08,-36.11,4,-813.04,-591.33,-4616.22,16.34,172.02,-68.47,-2016.68,0.68,112.24,6.44,277.33
-66.85,23150.85,21,Rest,-7715.52,535.3,77.44,13.07,Medium,-61.23,1990.8,-11.11,-31.78,101.04,3125.68,-414.27,1936.67,-13186.02,-24.57,7.5,739.08,-75.06,-19411.28,-3178.23,74.25,8,335.46,-650.97,-1809.93,12.46,132.78,-109.81,-1959.62,0.54,-164.86,1.24,290.26
-25.06,31752,18,UK,-10260.66,121.38,1.8,14.64,Medium,-35.85,825.81,-12.13,-4.48,176.01,2256.78,-799.26,2527.35,-14349.46,-16.17,2.6,328.68,-73.89,-22847.22,-7647.96,16.62,12,91.7,-451.32,-5014.41,31.86,15.42,-73.19,-1907.6,2.38,240.44,5.38,79.02
-14.61,7101.39,15,Europe,-5336.22,155.17,106.04,15.14,Very high,4.68,-52.62,-12.37,3.58,147.75,2776.18,-18.39,3146.37,-15817.7,-21.15,2.28,456,-40.98,-5353.84,11364.96,58.46,14,-199.32,-685.11,-4049.91,16.45,-111.28,-92.71,-2151.3,31.44,214.7,3.31,1513.78
-62.41,22269.75,18,Rest,-13909.68,652.49,-47.22,13.99,Very high,-58.77,778.47,-4.21,-0.64,172.62,1879.2,610.68,3545.33,-10440.62,-23.1,2.04,266.73,-65.25,-14600.76,11767.86,48.49,10,-734.89,-921.75,-2002.23,14.99,-74.3,-43.12,-2738.34,0.06,135.88,7.43,30.11
-61.07,18606.57,9,UK,-6149.57,530.99,8.78,12.09,Medium,222.36,1459.47,-8.17,2.54,121.74,2281.62,1805.28,2679.34,-16659.14,-28.41,0.62,416.64,-59.91,-26066.48,-16140.36,1.63,12,-190.22,-628.86,-4400.61,11.63,-56,-94.41,-1575.6,4,169.5,1.58,2988.49
-85.15,23199.9,9,Rest,-7173.26,623.08,27.12,17.17,Very low,80.58,2391.09,-10.66,0.66,296.52,3136.1,1229.04,1744.21,-16881.24,-27.96,5.46,422.25,-72.18,-22009.42,-14001.12,-82.72,6,-531.19,-459.48,-3568.77,9.58,50.9,-61.18,-1988.12,5.98,128.14,2.98,633.87
-64.7,18528.99,12,USA,-11286.34,8.55,-63.28,14.75,Low,328.68,-71.46,-10.78,-12.46,246.45,1522.72,1622.49,2092.26,-13408.02,-32.16,12.22,360.72,-64.23,-13039.82,-13629.54,42.78,8,100.35,-483.93,-4247.64,18.78,44.28,-30.77,-2526.72,0.08,257.72,7.47,-567.99
-52.29,27441.24,12,Europe,-13397.33,82.38,26.4,15.28,Low,165.27,1554.24,-9.1,9.34,292.8,1638.64,-72.45,2235.2,-23561.08,-34.44,6.94,637.71,-77.79,-16407.08,-12978.87,78.16,10,-480.16,-374.97,-3025.14,18.24,-86.46,-59.1,-1702.26,43.2,222.5,5.54,-87.97
-63.54,12741.9,15,USA,-6598.14,-428.43,7.62,16.09,Medium,109.23,1116.81,-10.89,-23.3,238.47,2214.14,-379.44,3834.21,-21542.62,-28.86,5.1,555.15,-71.13,-17340.92,12086.19,26.77,12,-260.32,-758.4,-3437.82,19.75,9.12,-101.06,-1725.22,237.84,141.66,7.77,224.55
-31.94,19431.03,9,Europe,-10128.29,546.01,16.94,12.61,Very high,83.13,1920.87,-5.43,13.28,133.95,1285.5,688.35,2381.83,-24499.9,-26.67,2.8,289.89,-59.94,-15179.68,-9983.79,29.91,8,-195.71,-721.02,-4630.65,13.06,-25.8,-59.52,-1632.54,15.16,173.3,1.6,2646.19
-0.12,20198.13,12,Rest,-4801.27,481.02,28.24,5.54,High,105.27,2469.54,-10.65,0.12,-43.68,2237.14,2018.94,2662.5,-11075.78,-24.84,5.96,245.61,-59.19,-17909.8,-10126.29,46.48,6,46.51,-622.17,-2480.31,12.94,-120.6,-82.52,-1255.62,10.84,328.2,4.36,427.34
-94.53,23186.01,18,UK,-10124.17,594.24,3.46,15.5,Very high,146.04,968.04,-14.7,-4.06,85.29,2383.22,765.48,2374.97,-18049.9,-40.8,12.92,345.18,-59.73,-18324.7,-1378.2,17.75,6,-352.88,-513.75,-4174.08,17.03,-24.7,-94.9,-1360.4,1547.6,226.74,4.63,3047.15
-78.11,20472.3,9,UK,-12103.43,101.31,42.46,15.27,Medium,159,2868.3,-9.89,3.16,204.6,3222.08,233.61,2693.71,-19946.56,-31.47,4.22,267.51,-86.31,-14018.16,-12986.34,24.35,6,-65.4,-760.86,-4800.66,17.53,10.06,-109.59,-2353.5,13.24,116.98,3.57,3367.63
20.15,2855.79,15,Rest,-6745.36,879.47,38.28,15.53,Very low,210.84,1774.8,-1.23,-1.26,216.45,3039.72,1515.84,2535.71,-17988.44,-24.72,6.08,391.74,-101.79,-25952.66,-8836.17,56.45,4,84.26,-545.52,-3787.14,10.77,59.56,-49.35,-1989.68,0.54,202.56,1.64,457.92
-73.44,19994.37,9,Rest,-7767.28,-96.18,-47.4,13.29,Very low,12.51,1396.56,-8.4,-18.66,334.65,1223.42,-504.15,3086.37,-10536.78,-25.83,9.44,330.42,-63.54,-19888.54,-14849.88,14.57,8,25.59,-655.77,-7588.23,18.85,-89.54,-37.22,-2324.62,142.74,87.5,5.37,548.26
-75.76,25221.84,9,USA,-11465.71,9.8,56.12,17.69,High,17.91,-23.46,-8.99,0.62,257.04,1889.62,231.57,2277.66,-14192.78,-47.97,2.24,267.63,-75.99,-7579.52,6406.89,22.81,8,-33.53,-415.2,-4602.75,16.6,-23.34,-79.16,-2132,12.36,180.52,3.07,1403.3
-60.86,26607.27,9,Europe,-7768.97,377.26,64.16,13.96,High,127.92,1714.8,-11.48,15.7,196.11,1755.26,-636.78,2094.28,-16532.04,-15.15,10.72,323.61,-65.01,-20587.74,-10448.49,30.79,8,125.99,-670.92,-5146.11,17.7,-152.34,-51.66,-1879.3,26.42,434.58,2.84,2623.65
-89.96,20630.61,12,UK,-9648.39,48.14,13.74,13.26,Low,-90.93,1350.06,-5.92,-1,78.63,1588.28,2390.91,3646.61,-18046.32,-26.55,7.52,294.36,-63.48,-5464.74,5607.39,23.4,6,-237.74,-396.45,-3882.18,19.23,-38.34,-60.81,-780.82,0.06,170.64,6.65,-161.31
-40.78,35999.1,15,Rest,-11713.65,337.71,18.38,14.67,Very high,84.93,1312.02,-12.08,-2.06,147.72,2541.4,192.48,2374.59,-2866.82,-34.5,2.68,352.92,-74.13,-32339.08,-25202.79,81.26,6,-671,-602.46,-3576.51,13.45,-48.88,-13.37,-2165.58,0,219.12,4.1,545.71
-48.82,16921.98,12,Rest,-11458.85,60.56,-18.08,15.23,Very low,-44.58,2543.46,-10.96,8.04,101.7,2110.64,423.18,2377.14,-8757.4,-21.66,8.74,411.99,-73.2,-15553.76,3188.34,45.41,8,-79.6,-639.54,-2834.52,16.5,-118.58,-123.17,-2196.58,11.12,140.26,1.65,504.61
-100.08,12317.46,12,Rest,-7971.98,455.74,18.26,4.33,Very low,162.15,2279.13,-9.7,-9.84,202.02,3329.38,994.44,2571.61,-20770.04,-32.34,3.18,346.68,-62.49,-24731.72,9924.93,-50.53,6,21.18,-697.65,-3603.9,15.58,-4.58,-90.51,-1979.18,6.14,217.14,3.24,562.32
-77.07,18369.45,3,Europe,-8068.58,-341.34,-32.52,15.44,Very low,46.05,2697.75,-9.26,-5.28,159.12,2029.66,-64.23,1825.71,-23165.22,-21.12,4.82,104.16,-102.57,-16674.92,2547.99,-44.45,8,-477.03,-700.2,-5539.5,20.16,-52.3,-83.93,-2846.2,0,224.74,2.56,1074.05
-72.38,23833.68,12,Europe,-6976.27,291.81,-66.88,16.58,High,154.29,786.63,-9.65,3.14,156.54,1389.26,193.74,2715.64,-29162.82,-34.2,2.2,329.79,-71.7,-29258.34,-3126.51,37.9,12,-281.03,-585.78,-2696.01,11.56,-252.24,-104.51,-1882.26,3.12,339.3,4.03,1884.64
-54.85,13872.6,21,UK,-8393.75,257.65,65.34,8.45,High,104.7,2398.17,-9.23,-15.6,93.87,2355.54,1148.82,2671.3,-19695.16,-22.38,4.44,194.16,-68.4,-9418.24,-6791.52,60,14,-705.54,-356.88,-7228.29,10.04,-215.86,-69.02,-1759.88,2.24,188.82,3.05,-50.24
-60.63,22862.52,9,USA,-7684.17,462.99,56.3,15.64,Low,169.35,2600.82,-14.29,22.1,102.87,2333.32,607.74,2303.38,-17312.62,-34.62,3.24,157.17,-52.92,-9484.74,-8456.19,84.85,10,-358.91,-686.64,-3843.9,14.84,-30.78,-88.51,-2933.7,2.38,207.88,4.61,882.96
-56.03,22496.94,27,Europe,-12781.47,313.44,74.12,13.37,High,139.68,2009.4,-3.06,2.04,259.8,853.32,890.52,2384.79,-12008.9,-13.14,4.26,374.04,-58.98,-20831.84,1232.34,40.98,18,-290.99,-467.46,-4199.22,18.13,-39.86,-113.04,-2076.92,0.18,-18.46,10.13,-1541.47
-85.67,11560.53,6,Europe,-7540.45,202.22,-109.24,9.26,Very low,22.23,1908.57,-25.8,0.44,90.42,2374.12,1557.84,2242.25,-8520.28,-15.96,8.04,348.36,-69.57,-13921.7,-10908.24,-76.79,10,284.81,-662.67,-3935.64,13.95,-22.94,-86.68,-2152.04,34.54,151.2,4.58,1195.16
-113.15,24399.93,6,Europe,-9852.83,481.49,-57.26,16.14,High,119.85,2503.41,-9.49,0.68,127.5,1607.12,978.42,1433.89,-19725.92,-28.23,7.02,514.14,-69.57,-26907.82,-3321.45,37.21,6,179.39,-423.24,-3979.05,14.27,-255.1,-67.1,-2568.7,0.16,83.74,5.49,2372.57
-78.52,20942.16,6,UK,-10728.26,369.44,32.12,19.81,High,-24.96,2955.45,-7.78,0.92,120.45,2063.28,425.7,2727.89,-15864.74,-27.9,3.34,517.86,-74.1,-22134.64,-11983.29,61.38,10,-708.19,-443.55,1680.51,18.9,-24.52,-88.04,-1590.48,0.78,-4.3,1.87,3125.19
42.72,22896.06,3,UK,-5330.41,424.33,-32.32,17.47,Medium,145.98,2767.98,-8.09,2.94,194.85,1893,-308.07,298.17,-25029.98,-30.39,0.64,360.69,-75.63,-18640.44,-8805.93,44.9,4,-195.12,-691.11,-3158.25,19.31,2.48,-62.87,-2944.88,10.4,194.2,1.18,3829.99
-69.97,18164.79,12,Europe,-12679.57,-251.51,29.82,15.95,Medium,110.28,1737.21,-10.34,19.46,126.63,2207.46,188.4,2161.97,-21548.44,-29.46,2.08,358.98,-66.84,-10079.7,-8599.59,33.41,6,9.87,-626.28,-3118.5,14.07,-30.82,-95.89,-1516.56,2.82,187.34,6.44,-778.42
-108.04,33642.15,24,Rest,-12794.32,268.26,-13.32,15.85,Low,192.03,1025.22,-8.51,-30.74,184.71,2345.56,2401.89,2446.3,-25886.94,-33,9.66,211.56,-78.75,-17808.46,7010.67,35.5,8,-62.92,-695.28,-4001.97,17.09,-122.36,-106.9,-2100.04,0.7,115.44,1.2,87.42
-80.36,10938.75,12,Rest,-10814.04,253.6,-77.68,14.31,High,327.63,668.46,-2.82,0.58,124.59,2605.68,65.85,2280.16,-16953.68,-37.11,3.12,538.5,-77.64,-26396.12,-6126.42,-12.7,10,-360.3,-851.25,-5052.81,14.22,-69.6,-118.68,-1354.42,0.06,412.34,7.66,-52.89
-65.21,8710.86,6,Rest,-9995.46,727.8,6.3,10.72,Very low,121.53,1040.22,-5.37,7.06,276.9,1538.16,604.38,2369.96,-3267.44,-29.61,4.3,400.2,-67.26,-16562.7,-11687.04,31.43,8,148.04,-668.52,-3905.4,10.56,43.38,-39.22,-2125.66,4.1,181.3,5.25,270.22
-57.87,30544.53,12,Europe,-8211.85,-111.17,103.7,15.01,Very high,167.73,2469.39,-5.27,-18.22,255.6,1838.42,259.02,2417.73,-21870.6,-33.78,0.56,436.26,-81.69,-24158.38,-6100.65,57.59,16,-210.15,-640.71,-3144.93,18.15,-20.6,-74.21,-2220.58,0.2,265.18,5.06,842.83
7.61,12297.39,9,UK,-7497.57,103.18,-7.08,14.44,Medium,91.53,439.08,-11.06,-15.74,208.98,1928.72,-365.58,2016.1,-23400.52,-23.91,12.72,362.61,-52.29,-11712.56,-10160.85,111.31,16,-372.44,-459.69,-3595.02,18.64,-47.42,-105.86,-2435,0.04,524.02,2.45,154.99
-57.67,929.67,6,UK,-11758.21,465.55,-10.44,18.93,Low,140.19,1951.5,-5.49,-1.34,275.49,2227.8,171.51,2096.79,-18033.24,-28.68,7.46,358.74,-72.66,-13816.52,4711.26,78.09,2,-428.84,-727.17,-5715.78,18.86,88.66,-100.63,-2887.66,9.6,195.12,4.77,3490.68
-19.95,17080.26,12,USA,-17058.02,185.88,-42.78,18.09,Very high,104.16,2083.95,-11.32,-9.14,179.19,1740.48,462.24,2519.23,-16536.74,-26.16,3.72,362.04,-85.53,-25256.26,-2172.33,110.72,16,-316.21,-659.82,-4874.97,15.83,-11.38,-113.58,-3029,66.74,176.48,1.48,2871.42
-181.97,39712.56,9,UK,-8811.83,727.06,99.88,6.84,Very high,73.41,2094.42,-8.62,-6.74,147.75,3354.78,820.53,2389.47,-16061.68,-43.71,2.62,412.77,-70.77,-17081.72,9586.17,100.63,10,-148.49,-620.34,-2941.53,18.63,-44.54,-112.86,-1207.32,0.66,134.98,10.23,-95.92
