F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-28713.6,1.73,-4.5864,-10.857,1809.95,1,3.9803,22123.98,0,-11447.82,-1.0918,16.968,-6.467,5.829,16.965,1.8987,10549.44,-3713.61,0.4929,-5211.52,-10.89,True
-28727.71,1.73,-4.3668,-6.7161,1491.28,0,3.8715,15192.18,0,-9577.68,-1.1168,29.262,-7.055,6.418,13.7274,5.178,9606.42,-3227.22,0.666,-4935.3,,False
-28771.55,0.73,-4.7018,-9.267,1874.15,1,4.4343,16906.58,0,-9602.02,-3.878,38.0547,-19.36,5.9494,13.7757,4.668,9840.64,-4334.25,3.399,-5154.08,-11.97,True
-28666.73,0.73,-4.13894,-5.2155,2426.75,0,5.663,15717.38,1,-8644.02,-4.61,49.629,-12.034,4.7864,12.98757,1.4937,9654.996,-6556.05,1.4136,-4715.02,,False
-28761.43,1.73,-5.0678,-12.387,2152.45,1,5.236,20851.98,1,-9462.92,-0.533,40.326,-9.462,4.8518,14.07,10.347,8767.24,-4340.85,0.7428,-5180.4,,False
-28838.99,1.73,-4.6462,-9.858,1723.45,0,4.2127,16953.98,1,-8992.22,-0.8564,61.125,-16.08,5.5674,15.945,5.13,8802.64,-3502.245,2.7084,-4863.84,-9.96,False
-28670.88,1.73,-4.08606,-6.873,1714.65,0,3.7121,16556.58,1,-8949.62,-0.9426,47.052,-6.014,5.035,14.3631,2.9583,8681.04,-3575.73,2.1513,-4836.42,-10.77,False
-28718.25,1.73,-4.0402356,-5.8296,515.35,0,4.2554,17418.38,0,-9440.92,-1.3172,15.996,-24.57,4.4268,21.207,14.541,10684.64,-3409.44,2.0085,-4506.42,-11.08,True
-28716.81,0.73,-4.2632,-9.141,1401.45,1,4.0654,16711.18,1,-9006.82,-0.46658,41.5269,-22.32,6.014,13.548,1.4187,8370.04,-2942.25,5.022,-4954.12,,False
-28713.45,0.73,-4.8324,-5.2866,1600.93,0,3.8099,16558.58,1,-10490.42,-9.326,39.4578,-4.1484,4.9942,16.119,1.9659,9697.68,-3552.78,6.594,-5242.78,,False
-28735.18,1.73,-4.3848,-4.5867,3448.35,0,4.2152,17007.58,0,-10406.02,-2.028,47.217,-40.42,4.3404,13.4058,2.0181,10009.04,-4637.25,2.5557,-6010.82,,True
-28703.323,0.73,-4.9902,-4.6392,2758.35,1,3.7034,16087.74,1,-9988.62,-4.226,37.1877,-15.84,4.26498,15.5658,2.9367,9792.94,-3552.99,7.797,-4880.3,,True
-28689.78,0.73,-4.9366,-13.854,2460.05,0,4.1107,16674.18,1,-9287.7,-1.5894,29.994,-7.489,4.5508,13.05531,2.7786,10025.44,-4542.75,3.249,-5010.42,,True
-28712.87,0.73,-4.9264,-5.1282,1648.53,1,4.646,16591.78,0,-9698.42,-1.2896,44.265,-5.453,7.998,13.3986,2.8005,9350.84,-4843.35,5.214,-5746.22,-11.26,True
-28713.93,1.73,-4.09368,-5.8365,1675.55,0,3.9959,16046.16,1,-8998.02,-3.176,50.73,-7.462,7.75,14.2449,2.2656,9588,-3676.38,5.379,-4692.22,,False
-28679.39,0.73,-7.974,-9.654,1643.78,1,5.561,17524.58,0,-9998.22,-0.652,26.67,-8.751,8.58,15.837,1.431,10325.04,-3616.11,0.8271,-5030.74,,False
-28536.39,1.73,-4.4106,-5.5365,1468.35,0,3.6363,16517.98,0,-9759.82,-1.1166,60.237,-43.53,5.5574,15.6312,3.0201,9698.52,-3489.366,4.818,-5073.796,,True
-28678.54,1.73,-4.3126,-4.3641,969.15,1,3.55562,15638.58,1,-9706.02,-3.332,48.135,-9.075,4.5132,16.929,11.322,9679.66,-3603.15,2.8188,-9733.22,-9.42,True
-28733.79,0.73,-4.3302,-4.5321,1699.95,0,3.8971,16090.16,1,-9274.54,-1.2928,51.573,-9.003,6.162,16.719,8.337,9360.04,-3513.396,2.52,-3011.22,-8.74,False
-28679.62,1.73,-4.5314,-8.643,2006.35,0,3.9051,17737.98,1,-8847.22,-1.0984,34.665,-6.059,5.0554,15.1881,2.7402,9998.44,-3630.36,2.253,-4928.84,-10.33,False
-28707.604,1.73,-4.05944,-12.009,1938.45,0,5.764,11221.98,0,-9621.82,-0.8398,28.014,-18.68,5.4396,14.328,4.431,9363.64,-4058.55,0.39687,-5119.88,,False
-28711.95,0.73,-4.07464,-6.3429,1220.95,0,4.718,27195.98,0,-12759.82,-0.7852,44.553,-15.74,5.0524,26.109,1.5396,9038.24,-3519.63,0.3684,-5423.62,-9.77,True
-28684.65,1.73,-4.3422,-5.2953,1540.3,1,5.218,18867.98,1,-8828.02,-4.732,50.544,-7.794,5.8738,20.04,1.7613,9598.92,-3487.146,0.8835,-4593.62,,False
-28694.73,0.73,-5.5054,-4.5264,1471.35,1,5.242,20281.98,1,-9447.8,-2.646,26.676,-7.301,6.908,14.8527,4.605,10069.04,-3099.75,0.9177,-2713.22,,True
-28704.251,1.73,-5.2678,-11.298,2978.35,0,4.2134,16107.6,0,-9231.08,-4.974,41.5284,-13.592,4.3814,18.78,1.35672,9748.04,-3523.62,7.548,-4954.54,,False
-28688.6,0.73,-4.06594,-7.359,1521.45,1,4.774,16046.38,0,-9748.02,-1.3886,46.926,-11.187,6.314,15.876,6.321,9529.82,-3608.79,3.837,-5304.22,-10.24,True
-28719.27,1.73,-7.224,-10.215,1542.19,1,3.775,17410.98,0,-9568.48,-0.5604,49.446,-8.51,6.638,13.9527,4.596,12626.24,-3181.35,1.0965,-4958.86,-8.9,True
-28689.03,1.73,-4.20482,-7.329,1985.45,0,3.56653,15974.46,0,-9641.22,-0.47862,28.758,-20.65,6.23,13.8105,6.522,13326.24,-4771.35,6.522,-5313.42,-9.42,False
-28742.72,0.73,-6.942,-4.3737,1425.45,1,4.126,16415.38,1,-9702.82,-1.0458,60.9,-11.743,4.5804,17.166,9.111,11286.24,-3534.804,6.459,-7323.22,-9.85,False
-28698.587,0.73,-4.7934,-6.87,1976.05,0,4.237,15584.18,0,-10415.82,-2.972,40.6176,-12.595,5.3032,14.9535,2.955,9836.06,-3925.65,2.0157,-5396.02,-10.91,False
-28734.86,1.73,-4.11228,-6.2673,1533.79,1,5.239,16104.64,1,-9668.62,-6.26,35.175,-5.341,6.482,14.0022,6.597,9619.218,-3694.86,5.829,-5305.02,,False
-28690.966,1.73,-4.4308,-7.836,401.35,0,3.63883,17717.78,0,-10296.02,-3.228,26.628,-16.17,4.2502,17.97,3.2634,9952.64,-3499.848,1.2294,-5174.2,-9.18,True
-28694.603,1.73,-4.3316,-4.6974,1750.15,0,5.185,15677.38,1,-9951.62,-5.32,24.603,-11.523,5.2522,13.6155,2.973,9735.74,-3801.99,0.7287,-5123.88,,True
-28695.639,0.73,-4.09428,-5.6319,4788.35,1,4.1506,15947.78,0,-10874.82,-2.85,40.3839,-7.5,4.3426,21.81,1.7532,9875.04,-3612.24,3.645,-5322.62,,False
-28721.88,0.73,-4.2926,-6.9249,1574.817,1,3.6923,13479.98,0,-9355.6,-1.2098,51.402,-10.968,9.474,13.3182,2.3748,9372.84,-3154.65,0.5121,-4811.02,,False
-28555.09,0.73,-4.7056,-7.923,1545.97,0,4.565,15906.98,0,-9513.44,-3.428,51.342,-38.08,7.876,13.161,7.299,9475.08,-3643.38,4.659,-5060.4718,,False
-28658.99,0.73,-4.7934,-12.228,1561.78,1,5.065,16672.58,0,-9507.48,-2.44,34.023,-9.101,5.6686,13.1613,3.2208,9634.466,-3556.38,3.3,-5035.82,,True
-28660.35,1.73,-4.23126,-5.7441,2121.25,1,5.239,16425.78,1,-9445.9,-2.3068,29.001,-11.903,4.712,17.871,4.998,9793.3,-3565.77,2.0433,-4896.72,,True
-28677.73,0.73,-4.07666,-4.7544,1354.75,1,4.1662,20367.98,1,-9464.84,-0.6454,31.398,-34.79,4.6158,17.361,4.656,10211.44,-3470.85,0.6858,-4569.42,,True
-28699.341,1.73,-5.0178,-5.8668,1520.55,0,4.06,16766.98,0,-9589.8,-1.8756,11.799,-7.355,7.24,16.629,7.089,9393.64,-3597.27,3.675,-5516.62,-12.28,True
-28351.79,1.73,-4.658,-4.7142,1616.53,1,3.6718,16457.58,0,-9756.62,-0.703,42.102,-18.59,10.364,18.822,2.3202,8823.44,-3623.13,6.378,-5959.02,-7.92,False
-28711.61,0.73,-8.356,-14.502,732.05,1,3.7039,16069.94,1,-10428.62,-8.668,22.644,-15.54,4.5088,13.5258,3.6687,9673.98,-3618.9,3.0411,-5153.8,-10.95,True
-28694.851,0.73,-6.048,-5.7822,1666.89,0,4.871,16072.18,0,-14313.82,-0.47578,45.675,-4.786,6.23,16.065,1.4292,13000.24,-3635.31,1.6569,-5353.22,,False
-28696.149,1.73,-4.09934,-4.22478,1765.55,0,3.8476,17078.18,1,-9540.86,-1.9544,25.575,-21.53,6.636,17.568,4.1067,10248.24,-3561.75,0.6279,-2493.22,-11.06,True
-28691.483,1.73,-4.8118,-9.951,1499.71,0,4.1741,15508.38,1,-9604.82,-1.301,26.334,-5.986,6.614,13.6827,5.1,10065.64,-2925.75,1.8981,-4936.12,,True
-28700.239,1.73,-4.5084,-4.7433,1831.65,1,3.9993,12529.98,0,-9436.98,-1.9012,32.565,-10.621,5.8486,14.376,2.7351,9605.76,-3830.85,0.40326,-4783.02,,False
-28702.959,1.73,-4.3558,-4.7091,1500.87,0,4.758,16392.98,1,-9260.08,-1.5254,39.3189,-5.232,7.07,13.6743,3.3273,9624.11,-3058.95,12.699,-4029.22,-8.1,False
-28674.81,0.73,-4.04585,-5.6334,1488.84,0,3.6058,16336.16,1,-9700.42,-3.01,32.853,-9.023,7.164,15.3801,7.512,9845.64,-3503.415,12.495,-5472.02,,True
-28695.658,0.73,-4.456,-7.383,1607.57,1,3.61979,19055.98,0,-10623.82,-0.9402,32.319,-23.05,6.316,14.3382,2.6826,10014.04,-3946.95,0.7908,-5440.82,,True
-28715.99,1.73,-4.044896,-5.067,1282.45,0,4.0153,16344.86,1,-10003.02,-0.6486,64.329,-8.263,4.7678,15.4032,3.2661,8407.24,-3660.84,12.186,-6028.62,-10.01,False
-28683.65,0.73,-5.2628,-9.441,1536.6,0,4.0343,17272.98,1,-11345.62,-0.47284,36.3558,-9.975,7.368,13.6743,1.8492,11720.24,-3656.1,1.7604,-5156.42,,True
-28720.4,0.73,-4.13166,-5.1264,3504.35,0,3.546515,16026.06,0,-9377.82,-1.198,22.245,-5.733,4.3292,16.203,4.326,9550.82,-3626.01,6.939,-4724.42,-8.69,False
-28726.95,0.73,-4.04272,-4.9695,1506.3,1,3.56925,16550.18,0,-9394.972,-1.5672,26.688,-10.515,5.0546,19.569,8.766,9601.26,-3491.757,4.773,-4609.62,,True
-28630.78,1.73,-4.0410556,-4.7133,1816.65,0,4.0737,18217.98,1,-10022.22,-2.1904,41.2908,-19.6,4.891,15.4509,4.152,9887.64,-3802.83,1.3041,-7022.02,-10.9,True
-28727.44,1.73,-6.402,-4.4349,761.65,1,3.6687,16529.98,0,-10037.62,-1.5106,37.0446,-21.53,4.6092,16.812,2.925,9404.04,-3488.349,5.256,-6237.22,,False
-28693.351,1.73,-4.4442,-4.32627,1597.07,1,4.768,24049.98,0,-10684.62,-5.156,32.478,-10.905,7.626,15.7827,3.3423,9891.04,-3674.79,0.39489,-9765.22,,True
-28702.884,1.73,-4.1001,-7.0284,1665.36,0,5.09,15882.18,1,-9641.42,-0.5486,49.785,-11.065,10.462,20.718,4.752,8324.04,-3641.64,5.295,-5312.82,,False
-28715.16,0.73,-4.049154,-5.3796,1748.85,1,4.4925,17591.58,0,-9752.82,-0.9372,5.85,-5.218,7.124,15.6336,2.5893,9539.36,-3892.65,1.8501,-5749.42,-10.82,True
-28756.64,1.73,-4.1065,-4.3953,1236.15,0,4.672,16049.76,1,-9605.82,-0.51374,26.49,-8.947,6.124,14.9436,3.4971,13620.24,-2785.35,4.824,114.78,-8.82,True
-28692.329,0.73,-4.17828,-7.494,1573.889,0,3.6511,16645.78,0,-9285.64,-0.8192,58.914,-13.615,10.42,13.2453,7.668,9724.7,-2683.05,3.705,-4744.02,-10.08,True
-28767.57,1.73,-6.084,-5.2989,1498.99,1,5.09,19335.98,1,-9925.22,-4.466,21.906,-8.505,5.8816,13.5972,2.7777,9535.32,-3928.05,0.8235,-5601.02,-9.06,False
-28693.73,0.73,-4.3892,-7.053,1428.85,0,3.57502,15817.18,0,-9647.22,-4.194,21.267,-5.026,4.5458,14.9217,5.655,9459.58,-3657.96,5.808,-5208.54,-9.83,False
-28773.85,0.73,-6.49,-9.642,1704.55,0,4.672,19315.98,1,-9303.08,-0.7862,28.407,-9.242,6.776,17.01,3.2019,10710.04,-3555.21,0.7608,-4969.78,,True
-28686,1.73,-5.7778,-6.2028,1731.25,1,4.595,16111.94,1,-9328.58,-1.0968,66.639,-4.1587,7.704,15.1338,3.3882,9714.88,-3747.12,11.766,-4910.46,-10.43,False
-28673.68,1.73,-4.0400106,-5.3475,1535.48,1,3.8319,16294.98,0,-9903.42,-0.727,53.358,-21.7,5.125,17.286,4.671,11544.44,-3543.45,13.335,-5493.42,-12.49,True
-28703.576,0.73,-4.9886,-8.931,2202.95,1,3.56041,15857.98,1,-9402.38,-1.2344,40.7073,-9.004,4.556,15.0345,5.775,9377.44,-3655.77,2.484,-5004.78,,False
-28699.463,0.73,-4.08182,-4.911,1928.25,1,4.1139,23345.98,1,-11485.82,-1.8308,83.34,-8.447,4.8246,16.275,1.9461,10020.24,-3700.98,0.34884,-6163.02,,True
-28743.61,1.73,-4.04402,-4.6239,2804.35,1,5.211,14496.38,1,-12303.82,-5.686,25.473,-6.764,4.594,14.9595,1.9227,9763.6,-4050.75,0.8583,-7475.22,,True
-28704.968,0.73,-4.4742,-5.8101,2336.15,0,3.8,15518.98,1,-11695.82,-1.058,38.82654,-6.103,4.9354,15.0159,2.1801,10386.64,-4096.35,2.3592,-5945.82,-9.09,False
-28727.16,0.73,-4.3838,-6.1269,788.95,0,3.58949,16729.38,0,-10138.22,-2.1068,48.393,-7.823,4.30826,15.2184,3.7407,9710.84,-3673.44,3.489,-5603.62,,True
-28732.42,0.73,-6.828,-8.913,1488.23,1,4.82,16395.78,1,-9629.82,-0.689,22.701,-11.762,5.5176,14.7291,4.896,10021.44,-3513.939,7.038,-5087.32,,True
-28847.79,1.73,-5.8342,-5.1639,1374.65,1,3.63167,13573.98,0,-12733.82,-6.232,41.832,-19.81,5.198,14.961,1.9428,9627.524,-3701.49,0.6282,-6296.82,-8.7,False
-28713.3,1.73,-4.7028,-6.3978,1727.45,1,5.24,16161.482,1,-9669.62,-4.272,11.046,-7.933,7.656,17.478,2.8893,9903.64,-3572.01,5.916,-4864.78,-12.93,True
-28677.44,1.73,-4.042676,-8.028,1578.37,0,3.8972,16082.52,1,-9098.22,-3.168,46.761,-5.941,8.042,14.2959,1.5294,9586.86,-3392.55,4.092,-4877.48,,False
-28687.96,0.73,-7.376,-6.351,1545.28,1,4.2218,17787.78,0,-9839.62,-0.5982,36.2337,-10.412,9.406,14.1789,5.076,11318.84,-3591.45,1.3614,-5346.02,,True
-28702.237,1.73,-4.18512,-6.2412,1693.05,1,4.807,18116.18,1,-9566.84,-1.5186,25.311,-13.684,5.6524,14.9529,2.6592,9677.38,-3625.77,0.5871,-5009.12,-10.98,True
-28723.41,1.73,-10.972,-4.6596,3515.35,0,4.1146,32339.98,1,-9488.94,-1.1156,57.582,-21.15,4.3428,14.2908,8.577,9515.2,-4209.75,0.33414,-6698.82,,False
-28732.95,1.73,-4.15346,-6.9213,2881.35,1,4.218,16361.2,1,-9198.62,-3.086,52.647,-6.459,4.765,14.0742,3.381,9785.5,-4192.05,4.071,-4974.38,,True
-28702.321,1.73,-4.04399,-7.971,1868.75,0,5.718,16358.4,0,-9004.62,-4.868,46.482,-25.14,5.3042,21.57,2.421,9621.994,-3550.17,8.337,-4967.16,,True
-28647.03,1.73,-4.0400021,-6.7335,1869.85,1,4.1834,15173.18,0,-9835.02,-0.6256,30.522,-3.9168,5.7816,15.3612,1.7568,12544.24,-3586.32,0.6873,-4820.22,,True
-28719.7,1.73,-4.7698,-5.868,1506.49,1,4.0052,15854.18,0,-10786.22,-2.688,44.094,-6.363,7.622,15.2445,2.9244,9810.08,-3547.05,1.4115,-5538.22,-11.62,True
-28745.88,1.73,-4.9654,-11.382,1086.45,1,5.15,22461.98,0,-13179.82,-3.412,42.624,-5.924,4.451,16.554,1.6962,9642.344,-3655.02,0.4986,-5261.42,,False
-28621.31,1.73,-4.0419386,-14.286,1672.48,0,4.137,15342.18,0,-9455.28,-1.7674,44.772,-22.83,9.226,12.99132,5.01,10134.84,-4743.45,1.2474,-4996.9,,False
-28694.933,1.73,-4.07554,-7.506,3043.35,0,3.8554,17785.98,1,-11361.42,-1.747,33.888,-5.14,4.3604,16.668,2.2194,10052.04,-3784.65,1.4703,-5527.02,-8.73,True
-28700.795,0.73,-4.4834,-13.167,957.95,1,4.253,17498.98,1,-9721.62,-0.7408,45.612,-7.718,4.29794,22.176,2.1084,9919.04,-3495.9,1.662,-5033.22,,True
-28706.835,1.73,-5.1606,-7.323,1766.05,0,4.5293,16258.96,0,-9367.6,-2.71,26.193,-21.97,5.3764,16.791,1.4442,9733.92,-3542.85,6.942,-4918.58,,False
-28587.19,1.73,-4.57,-5.1837,1277.35,0,4.2846,16459.38,1,-10965.62,-0.87,38.44491,-18.29,5.0816,15.6648,2.634,10774.84,-3484.512,1.0794,-5637.22,,True
-28706.94,0.73,-4.050406,-6.9588,1581.468,0,4.3691,18929.98,0,-3761.82,-0.6998,54.129,-9.225,8.356,14.3976,1.26666,8716.04,-3396.72,0.6288,-4743.22,,True
-28705.434,1.73,-5.9112,-5.5395,1695.45,0,3.8602,16127.66,1,-9240.16,-2.1694,24.381,-5.41,5.4862,13.6671,4.479,9420.64,-3604.74,4.35,-4617.82,,False
-28601.7,0.73,-4.08668,-5.0532,1754.75,1,4.64,17137.98,1,-11923.82,-1.8804,52.461,-19.09,6.374,16.467,1.6494,9962.84,-3751.8,2.3811,-6078.62,-9.53,True
-28795.04,1.73,-7.67,-4.6725,1779.85,1,3.9178,15913.78,0,-9840.42,-0.6412,56.013,-4.1494,5.8662,19.776,3.4683,10011.04,-3608.64,0.5229,-5982.62,,False
-28681.22,0.73,-5.5246,-15.006,1554.7,1,3.7413,18819.98,1,-10033.62,-5.294,34.866,-24.57,8.3,13.2414,3.4794,9701.56,-4040.85,0.915,-5119.98,-11.25,True
-28692.506,1.73,-4.09944,-7.896,1479.82,0,4.3398,28999.98,0,-12003.82,-0.6464,42.786,-15.17,5.2206,13.8681,1.878,10628.64,-3901.35,0.35313,-5356.42,,True
-28715.98,0.73,-4.2904,-4.4895,1209.85,1,4.4138,17474.98,1,-9541.96,-5.996,36.8067,-23.52,5.079,16.218,9.669,9581.92,-3517.644,1.5363,-6388.42,-9.52,False
-28667.14,1.73,-5.8804,-5.1762,1390.25,0,5.059,16659.38,0,-9559.06,-1.6798,29.901,-16.48,4.6394,21.666,5.22,10206.44,-3463.26,2.3103,-4500.22,-11.3,True
-28692.893,0.73,-4.3884,-4.908,974.55,0,4.642,16216.74,1,-11044.42,-3.716,35.232,-37.64,4.4302,15.5244,2.3838,9837.26,-3488.946,2.0094,-5578.22,-10.7,False
-28695.441,1.73,-4.09158,-5.088,1534.13,0,3.9757,15898.78,1,-10878.02,-1.607,55.803,-13.23,7.068,14.1645,1.30635,9448.96,-3361.2,2.286,-4603.02,-9.2,False
-28738.58,0.73,-5.3598,-5.2404,1640.69,0,4.4234,15433.18,1,-9635.42,-3.206,42.474,-11.949,11.412,14.4444,7.422,9861.84,-3940.65,1.0188,-5540.62,-9.82,False
-28726.29,1.73,-4.052904,-6.24,1560.15,1,4.3652,16075.32,0,-14427.82,-2.2872,58.536,-14.7,6.858,15.6381,1.27461,9837.4,-3444.21,3.387,-4894.2,,True
-28677.86,1.73,-7.288,-5.7594,1760.65,0,4.676,27169.98,0,-9768.62,-0.757,39.2094,-9.9,6.244,13.02867,2.853,9537.46,-7516.05,0.35121,-5508.42,-9.3,True
-28697.771,1.73,-9.69,-10.302,2523.35,1,3.7714,22283.98,1,-9709.82,-4.476,52.575,-5.073,4.3962,21.729,3.3312,9541.54,-3620.52,0.7155,-5252.3,,False
-28704.722,1.73,-4.1797,-7.764,1552.39,1,4.957,15333.18,0,-9424.68,-1.1814,25.776,-5.104,10.984,21.168,3.2046,9754.18,-3442.68,0.933,-4781.02,,False
-28710.098,1.73,-6.332,-11.841,-526.65,1,4.691,16062.32,0,-10808.22,-1.5852,15.327,-20.2,4.3492,13.9311,1.659,10113.44,-2603.55,4.233,-4914.32,,True
-28699.973,0.73,-4.3102,-4.33575,1783.85,0,4.717,16537.18,0,-9724.22,-1.1454,43.779,-5.129,5.101,18.015,2.46,9878.64,-3565.95,2.9811,-5069.514,-10,False
-28549.39,1.73,-4.09294,-9.249,1238.95,0,4.2397,21081.98,1,-10475.62,-1.5658,55.071,-21.75,4.8056,14.4828,2.5545,9960.24,-3508.8774,0.6024,-5156.28,-11.32,True
-28680.78,1.73,-4.12056,-5.2464,930.15,0,4.0882,16078.28,0,-10176.62,-0.5558,39.2664,-15.26,4.30098,16.815,2.1519,11570.84,-3423.33,4.785,-4613.42,-9.77,False
-28775.57,0.73,-5.4736,-4.5471,2690.35,0,4.4129,20015.98,0,-9875.42,-0.46922,46.857,-8.612,4.5552,13.4562,2.3541,9838.64,-5009.25,0.6561,-6608.02,,True
-28713.38,1.73,-4.7882,-6.7791,1733.35,1,4.1343,14548.78,1,-9398.137,-1.8292,45.768,-11.92,7.096,13.2051,8.004,9991.04,-3850.95,1.2111,-4743.42,,True
-28708.699,1.73,-4.9446,-5.9715,1551.99,0,4.608,16007.02,1,-9653.82,-1.8914,49.656,-4.2535,12.76,25.467,7.599,9568.2,-3515.043,2.4297,-5345.22,,False
-28683.83,1.73,-4.11356,-7.971,1802.35,1,3.9904,17612.18,1,-9333.46,-4.666,38.570598,-9.792,6.492,13.7385,9.213,9788.92,-3851.55,1.5192,-4889,,True
-28666.75,0.73,-4.3996,-6.0954,2118.15,0,3.56132,15659.78,1,-9472.96,-2.846,39.0279,-22.23,4.9906,14.3982,9.642,9545.1,-4039.65,2.061,-5289.82,-9.33,False
-31178.29,0.73,-4.8354,-7.44,2045.85,0,4.1969,15939.18,1,-10627.62,-2.438,40.2855,-6.212,5.049,13.5285,2.0724,9945.64,-4346.55,0.8343,-5165.2,-8.64,False
-28689.04,0.73,-4.08044,-6.93,1827.25,0,4.785,15727.38,0,-9285.48,-1.5078,27.555,-8.289,5.5296,13.6725,1.8216,9511.4,-3941.55,1.8294,-4945.66,-9.73,False
-28685.77,0.73,-4.9756,-4.31811,1548.96,0,4.2311,16244.1,0,-9517.8,-2.0118,18.522,-10.772,9.494,16.071,5.448,9514.4,-3482.844,7.071,-4561.42,-11.69,False
-28692.597,0.73,-7.278,-7.614,1621.8,0,4.833,22779.98,0,-9951.02,-1.3398,32.493,-5.938,6.238,14.8302,4.425,10219.44,-3757.38,0.46437,-5325.62,-10.53,True
-28730.26,0.73,-6.976,-6.3879,2055.15,0,4.1217,16734.98,0,-9365.64,-2.18,30.735,-12.145,4.9994,17.769,13.884,10019.64,-3540.24,3.834,-4745.82,,True
-28680.28,1.73,-4.3044,-4.9098,713.45,1,5.03,16644.78,0,-9721.62,-1.7494,27.471,-9.626,4.414,16.065,2.5485,9948.84,-3373.26,4.869,-4477.02,-10.59,True
-28827.19,1.73,-4.20196,-11.058,2337.55,1,6.045,16096.84,1,-11757.82,-2.45,21.075,-43.27,4.7464,16.986,1.40886,9848.84,-3645.66,6.108,-5072.768,-10.08,True
-28751.46,0.73,-4.0401284,-5.3169,1505.06,0,3.60078,16243.94,0,-9889.82,-1.6776,46.644,-15.12,6.962,13.2384,5.106,10049.04,-3336.27,1.347,-5370.22,,False
-28691.406,0.73,-5.196,-5.1969,1476.45,1,4.4681,17510.78,0,-9946.22,-1.1868,69.09,-7.427,7.82,19.137,3.3195,9624.71,-3479.43,1.4004,-5296.82,-12.06,True
-28715.57,0.73,-4.23622,-9.279,4241.35,1,3.7872,16435.18,1,-8879.02,-1.4768,10.5,-27.98,4.27082,13.9647,3.168,9506.34,-3651.21,0.33813,-4867.58,-10,False
-28680.94,1.73,-8.176,-9.258,2207.15,1,3.678,16507.18,0,-9326.74,-5.118,72.69,-28.54,5.3502,13.2315,7.542,9768.44,-5111.25,3.576,-4975.22,,True
-28709.633,0.73,-4.3838,-6.5181,1602.79,0,3.8344,18867.98,0,-9827.62,-0.8684,21.039,-15.45,11.208,15.7542,2.916,9599.42,-3690.57,0.7473,-5277.82,-10.76,False
-28693.287,0.73,-4.836,-5.0466,1919.05,0,4.1465,17386.58,1,-7552.82,-0.51408,16.314,-7.477,5.6808,13.4727,1.8024,10083.04,-4110.75,2.2575,-4301.62,-11.47,True
-28683.81,1.73,-4.0417898,-5.9031,2192.65,0,4.862,17082.18,0,-9758.22,-0.6996,37.2747,-33.86,4.8314,15.7884,2.6295,9751.62,-3789.66,1.8012,-5379.82,,True
-28692.149,0.73,-7.882,-4.9926,1407.45,0,4.87,15530.18,0,-11076.82,-0.49992,46.137,-7.722,5.023,19.356,1.7082,11378.64,-3449.82,3.0381,-4470.82,-10.85,False
-28691.327,0.73,-4.5664,-4.995,1566.45,1,3.9212,15599.58,1,-10660.22,-2.404,41.1273,-11.27,9.02,16.872,2.7345,9976.44,-3526.092,0.9795,-5518.22,-10.78,True
-28694.071,0.73,-4.9586,-4.6554,1671.51,0,4.1202,16139.3,0,-10580.22,-1.7962,84.75,-5.668,5.7826,16.17,1.9095,9960.04,-3557.37,3.0723,-4998.24,-10.13,False
-28676.82,1.73,-5.3086,-4.5735,1657.18,1,4.0653,16388.18,1,-9375.18,-2.488,43.689,-5.557,7.836,15.4074,2.3226,9573.2,-3655.77,1.3404,-4726.22,,False
-28710.043,0.73,-5.0638,-10.737,1604.67,0,3.8276,16301.34,1,-8975.62,-2.075,45.465,-16.48,7.186,13.6884,2.1579,9620.582,-3380.64,6.516,-4942.36,-11.15,True
-28719.03,1.73,-4.9924,-9.243,2104.95,1,6.731,16826.18,1,-9755.62,-1.6164,31.452,-5.634,4.9704,14.1999,4.839,10283.04,-4050.45,2.8575,-5196.82,-12.34,True
-28682.96,1.73,-4.6988,-7.86,1566.9,0,3.732,14447.38,1,-10924.82,-2.82,45.804,-23.42,9.666,14.1135,2.3559,9623.186,-3777.51,0.7407,-5269.62,-9.69,False
-28744.38,0.73,-6.322,-6.4236,1406.65,0,3.8418,17552.18,1,-9495,-2.2564,37.8042,-12.076,4.96,16.518,5.475,9971.84,-3394.53,1.5021,-4786.02,-11.79,True
-28632.1,0.73,-4.361,-7.89,1557.38,0,3.57046,27335.98,1,-11093.82,-0.8338,54.981,-25,8.21,13.8516,2.3853,11090.44,-3753.51,0.34377,-5292.82,-9.71,True
-28693.796,1.73,-4.046516,-5.43,2547.85,0,3.7897,16199.56,0,-9430.08,-0.737,46.8,-11.158,4.8514,21.555,4.806,10556.44,-3601.05,2.8089,-5058.2076,-10.5,True
-28695.027,0.73,-5.1298,-12.663,1832.05,1,4.4266,16557.18,1,-9358.36,-0.7504,37.5957,-6.713,6.13,26.073,12.858,10115.64,-3549.21,5.427,-5028.44,,False
-28697.325,0.73,-4.808,-5.6028,1738.85,1,4.1066,20149.98,1,-9087.82,-1.3692,41.5467,-16.52,6.24,19.905,3.4539,9562.72,-3552.87,0.6483,-4744.02,,False
-28738.31,1.73,-4.3456,-4.266,2999.35,1,3.6645,16618.78,1,-9466.26,-3.258,61.566,-6.137,4.4206,17.091,1.9518,9735.22,-3618.9,2.3805,-4400.02,,True
